user_id,segment,total_value,number_of_bookings,average_booking_value
547164,Free Hotel Night,545.99,2,272.995
538976,Free Hotel Night,2716.01,5,543.202
547175,Free Hotel Night,270.71000000000004,2,135.35500000000002
547180,Free Hotel Night,845.3399999999999,2,422.66999999999996
579950,Free Hotel Night,2775.36,5,555.072
522607,Free Hotel Night,1186.55,3,395.51666666666665
596335,Free Hotel Night,1613.0900000000001,2,806.5450000000001
530801,Free Hotel Night,2032.8899999999999,3,677.63
489844,Free Hotel Night,1648.88,4,412.22
530810,Free Hotel Night,1637.52,3,545.84
506234,Free Hotel Night,2317.58,5,463.51599999999996
489852,Free Hotel Night,2164.96,3,721.6533333333333
539010,Free Hotel Night,2094.0,3,698.0
563588,Free Hotel Night,966.77,2,483.385
596361,Free Hotel Night,752.12,2,376.06
522634,Free Hotel Night,2805.6099999999997,4,701.4024999999999
522633,Free Hotel Night,1527.85,3,509.2833333333333
506250,Free Hotel Night,1446.58,4,361.645
522639,Free Hotel Night,1061.09,2,530.545
514457,Free Hotel Night,3069.38,4,767.345
514460,Free Hotel Night,1447.41,4,361.8525
522654,Free Hotel Night,1419.27,3,473.09
571819,Free Hotel Night,1498.22,3,499.4066666666667
620972,Free Hotel Night,2330.29,3,776.7633333333333
350648,Free Hotel Night,1155.8899999999999,2,577.9449999999999
530881,Free Hotel Night,1826.82,4,456.705
547266,Free Hotel Night,2264.78,3,754.9266666666667
539093,Free Hotel Night,1687.88,3,562.6266666666667
571864,Free Hotel Night,2252.21,3,750.7366666666667
555484,Free Hotel Night,2663.2000000000003,5,532.6400000000001
555499,Free Hotel Night,2034.5,4,508.625
760304,Free Hotel Night,896.14,2,448.07
522745,Free Hotel Night,1909.79,3,636.5966666666667
522748,Free Hotel Night,2861.8,5,572.36
547325,Free Hotel Night,870.97,2,435.485
432637,Free Hotel Night,2772.13,5,554.426
539135,Free Hotel Night,2508.89,5,501.77799999999996
563711,Free Hotel Night,1639.6599999999999,4,409.91499999999996
555521,Free Hotel Night,1372.55,2,686.275
530949,Free Hotel Night,3493.3999999999996,2,1746.6999999999998
530950,Free Hotel Night,1988.43,4,497.1075
522761,Free Hotel Night,3553.76,3,1184.5866666666668
547342,Free Hotel Night,430.33,1,430.33
604688,Free Hotel Night,3406.64,4,851.66
637457,Free Hotel Night,1469.53,2,734.765
621072,Free Hotel Night,549.17,1,549.17
498199,Free Hotel Night,1347.79,4,336.9475
621081,Free Hotel Night,1870.5900000000001,3,623.5300000000001
514586,Free Hotel Night,997.5,3,332.5
555563,Free Hotel Night,1571.78,4,392.945
522800,Free Hotel Night,2536.29,5,507.258
522809,Free Hotel Night,950.09,1,950.09
506427,Free Hotel Night,1604.24,6,267.37333333333333
563773,Free Hotel Night,1195.6,3,398.5333333333333
531006,Free Hotel Night,1131.97,2,565.985
514623,Free Hotel Night,455.28,1,455.28
531016,Free Hotel Night,2261.17,6,376.8616666666667
539209,Free Hotel Night,3184.39,4,796.0975
563787,Free Hotel Night,1154.63,4,288.6575
555600,Free Hotel Night,1148.16,2,574.08
588370,Free Hotel Night,1629.8,4,407.45
531027,Free Hotel Night,2457.16,3,819.0533333333333
547412,Free Hotel Night,1724.43,2,862.215
588391,Free Hotel Night,1312.57,2,656.285
424553,Free Hotel Night,1088.46,4,272.115
531054,Free Hotel Night,3285.51,4,821.3775
473712,Free Hotel Night,2439.81,7,348.5442857142857
580211,Free Hotel Night,2839.1,6,473.18333333333334
580212,Free Hotel Night,1832.53,4,458.1325
195192,Free Hotel Night,3903.91,4,975.9775
514682,Free Hotel Night,1358.6399999999999,4,339.65999999999997
490107,Free Hotel Night,3121.39,6,520.2316666666667
465531,Free Hotel Night,753.71,3,251.23666666666668
555648,Free Hotel Night,3760.19,5,752.038
531073,Free Hotel Night,1586.43,4,396.6075
547458,Free Hotel Night,3940.77,4,985.1925
490133,Free Hotel Night,2549.22,6,424.86999999999995
531094,Free Hotel Night,2659.73,3,886.5766666666667
547483,Free Hotel Night,1186.56,2,593.28
465568,Free Hotel Night,913.7,2,456.85
522927,Free Hotel Night,916.95,1,916.95
514737,Free Hotel Night,933.77,4,233.4425
555698,Free Hotel Night,3099.35,3,1033.1166666666666
539315,Free Hotel Night,2813.2200000000003,3,937.7400000000001
539317,Free Hotel Night,2819.5499999999997,5,563.91
563896,Free Hotel Night,1416.9299999999998,2,708.4649999999999
547512,Free Hotel Night,2674.54,4,668.635
522937,Free Hotel Night,3018.25,7,431.17857142857144
522939,Free Hotel Night,713.19,2,356.595
498363,Free Hotel Night,1335.28,3,445.0933333333333
539337,Free Hotel Night,2027.44,3,675.8133333333334
539338,Free Hotel Night,1779.63,3,593.21
588497,Free Hotel Night,637.71,1,637.71
490201,Free Hotel Night,1096.56,3,365.52
522970,Free Hotel Night,3374.76,6,562.46
514785,Free Hotel Night,1228.55,3,409.51666666666665
695011,Free Hotel Night,963.92,2,481.96
522981,Free Hotel Night,2103.34,5,420.668
555751,Free Hotel Night,946.09,2,473.045
547568,Free Hotel Night,1043.8,2,521.9
473847,Free Hotel Night,2132.66,2,1066.33
637687,Free Hotel Night,3514.08,4,878.52
555770,Free Hotel Night,833.77,4,208.4425
457468,Free Hotel Night,2412.66,5,482.532
596732,Free Hotel Night,2754.2400000000002,3,918.08
531198,Free Hotel Night,611.45,2,305.725
531204,Free Hotel Night,1229.66,3,409.8866666666667
555782,Free Hotel Night,500.51,2,250.255
555784,Free Hotel Night,2283.34,3,761.1133333333333
514830,Free Hotel Night,1085.12,2,542.56
555796,Free Hotel Night,1673.76,4,418.44
539414,Free Hotel Night,1089.19,3,363.06333333333333
547613,Free Hotel Night,1811.84,4,452.96
539426,Free Hotel Night,1198.3799999999999,3,399.46
645933,Free Hotel Night,1339.46,2,669.73
449326,Free Hotel Night,2292.74,3,764.2466666666666
580402,Free Hotel Night,3561.8399999999997,5,712.3679999999999
506675,Free Hotel Night,1856.5500000000002,4,464.13750000000005
604982,Free Hotel Night,2496.25,3,832.0833333333334
523077,Free Hotel Night,1252.53,4,313.1325
686920,Free Hotel Night,1280.98,2,640.49
555850,Free Hotel Night,559.8299999999999,2,279.91499999999996
187212,Free Hotel Night,1894.5700000000002,3,631.5233333333334
555852,Free Hotel Night,2988.16,4,747.04
514892,Free Hotel Night,3084.8599999999997,5,616.972
506704,Free Hotel Night,2061.02,3,687.0066666666667
547663,Free Hotel Night,1617.49,2,808.745
523090,Free Hotel Night,1250.68,2,625.34
514899,Free Hotel Night,3982.04,6,663.6733333333333
523098,Free Hotel Night,1231.92,3,410.64000000000004
703333,Free Hotel Night,841.87,1,841.87
580460,Free Hotel Night,806.63,3,268.87666666666667
514926,Free Hotel Night,1414.35,3,471.45
490358,Free Hotel Night,1401.66,2,700.83
539510,Free Hotel Night,1550.76,4,387.69
539519,Free Hotel Night,1381.32,3,460.44
457599,Free Hotel Night,2190.57,6,365.095
572290,Free Hotel Night,3319.98,6,553.33
514944,Free Hotel Night,695.81,1,695.81
514953,Free Hotel Night,2107.74,3,702.5799999999999
523146,Free Hotel Night,2274.59,4,568.6475
498574,Free Hotel Night,1179.96,4,294.99
629647,Free Hotel Night,558.9,2,279.45
564112,Free Hotel Night,2146.41,3,715.4699999999999
531344,Free Hotel Night,2012.5100000000002,2,1006.2550000000001
400275,Free Hotel Night,1334.04,2,667.02
523158,Free Hotel Night,1356.57,3,452.19
654233,Free Hotel Night,1447.02,4,361.755
539558,Free Hotel Night,2358.0699999999997,4,589.5174999999999
514981,Free Hotel Night,1152.08,3,384.02666666666664
605096,Free Hotel Night,1221.47,3,407.1566666666667
531373,Free Hotel Night,1302.17,3,434.0566666666667
375729,Free Hotel Night,2364.75,5,472.95
547761,Free Hotel Night,1102.99,2,551.495
433080,Free Hotel Night,3814.08,5,762.816
531386,Free Hotel Night,3555.39,6,592.5649999999999
547776,Free Hotel Night,2402.96,3,800.9866666666667
547779,Free Hotel Night,2596.29,3,865.43
629701,Free Hotel Night,1963.8899999999999,4,490.97249999999997
375751,Free Hotel Night,1040.56,3,346.8533333333333
523209,Free Hotel Night,2676.76,4,669.19
506828,Free Hotel Night,887.4399999999999,2,443.71999999999997
506837,Free Hotel Night,1711.1499999999999,3,570.3833333333333
515030,Free Hotel Night,122.17,1,122.17
482264,Free Hotel Night,1746.22,5,349.244
760793,Free Hotel Night,1350.26,3,450.08666666666664
539611,Free Hotel Night,1331.33,3,443.77666666666664
523228,Free Hotel Night,2514.17,4,628.5425
555997,Free Hotel Night,3814.52,7,544.9314285714286
523231,Free Hotel Night,2481.41,4,620.3525
408551,Free Hotel Night,2479.2700000000004,3,826.4233333333335
498665,Free Hotel Night,3622.0,7,517.4285714285714
515051,Free Hotel Night,3245.56,5,649.112
564204,Free Hotel Night,3334.62,5,666.924
547823,Free Hotel Night,2788.81,5,557.762
515058,Free Hotel Night,2876.67,5,575.3340000000001
556019,Free Hotel Night,1178.83,3,392.9433333333333
515060,Free Hotel Night,574.26,2,287.13
539637,Free Hotel Night,1720.01,4,430.0025
531447,Free Hotel Night,3697.5299999999997,5,739.506
523256,Free Hotel Night,1813.26,3,604.42
564219,Free Hotel Night,1483.8400000000001,4,370.96000000000004
539648,Free Hotel Night,1435.51,4,358.8775
580611,Free Hotel Night,1973.04,4,493.26
523271,Free Hotel Night,2154.79,3,718.2633333333333
564234,Free Hotel Night,569.8,2,284.9
572428,Free Hotel Night,841.63,2,420.815
531471,Free Hotel Night,3187.62,4,796.905
588820,Free Hotel Night,2171.94,4,542.985
490517,Free Hotel Night,1579.81,4,394.9525
547862,Free Hotel Night,1284.98,4,321.245
539671,Free Hotel Night,653.43,1,653.43
515103,Free Hotel Night,1255.29,3,418.43
564258,Free Hotel Night,2704.64,3,901.5466666666666
523301,Free Hotel Night,2147.61,3,715.87
621607,Free Hotel Night,699.13,2,349.565
531499,Free Hotel Night,2488.8199999999997,3,829.6066666666666
580658,Free Hotel Night,1026.52,3,342.17333333333335
531511,Free Hotel Night,1151.1399999999999,3,383.7133333333333
531512,Free Hotel Night,563.27,1,563.27
515131,Free Hotel Night,3860.8099999999995,5,772.1619999999999
539710,Free Hotel Night,3308.41,4,827.1025
572479,Free Hotel Night,1426.52,4,356.63
515139,Free Hotel Night,1826.21,3,608.7366666666667
523335,Free Hotel Night,912.91,3,304.30333333333334
523338,Free Hotel Night,2397.3599999999997,4,599.3399999999999
490576,Free Hotel Night,1768.73,3,589.5766666666667
539729,Free Hotel Night,1547.94,1,1547.94
564306,Free Hotel Night,1376.1100000000001,4,344.02750000000003
449619,Free Hotel Night,1506.26,3,502.08666666666664
564312,Free Hotel Night,1678.72,4,419.68
515161,Free Hotel Night,947.34,3,315.78000000000003
588893,Free Hotel Night,1079.18,2,539.59
556127,Free Hotel Night,1782.1,3,594.0333333333333
441448,Free Hotel Night,1059.51,2,529.755
556138,Free Hotel Night,1156.3799999999999,4,289.09499999999997
629877,Free Hotel Night,1267.06,2,633.53
482424,Free Hotel Night,2852.6,5,570.52
572538,Free Hotel Night,1206.41,3,402.1366666666667
547966,Free Hotel Night,1463.26,2,731.63
605311,Free Hotel Night,1462.5700000000002,3,487.52333333333337
523395,Free Hotel Night,2227.35,3,742.4499999999999
490629,Free Hotel Night,2091.37,5,418.274
572554,Free Hotel Night,3211.31,8,401.41375
564364,Free Hotel Night,1764.24,1,1764.24
539794,Free Hotel Night,2347.26,4,586.815
474261,Free Hotel Night,913.49,4,228.3725
564377,Free Hotel Night,1268.79,3,422.93
679066,Free Hotel Night,2057.6400000000003,3,685.8800000000001
507036,Free Hotel Night,406.34,2,203.17
572578,Free Hotel Night,629.96,2,314.98
498857,Free Hotel Night,2066.11,4,516.5275
490671,Free Hotel Night,1580.25,5,316.05
572591,Free Hotel Night,3189.6,2,1594.8
523442,Free Hotel Night,1333.89,4,333.4725
548022,Free Hotel Night,2011.2199999999998,4,502.80499999999995
556215,Free Hotel Night,1093.42,2,546.71
638140,Free Hotel Night,2418.8399999999997,2,1209.4199999999998
523454,Free Hotel Night,1476.09,3,492.03
572609,Free Hotel Night,1048.47,3,349.49
548037,Free Hotel Night,1557.94,2,778.97
400582,Free Hotel Night,3011.23,6,501.87166666666667
523465,Free Hotel Night,1029.66,3,343.22
515274,Free Hotel Night,2659.39,6,443.2316666666666
539855,Free Hotel Night,1043.96,2,521.98
523474,Free Hotel Night,1622.92,4,405.73
572632,Free Hotel Night,1290.77,3,430.25666666666666
539864,Free Hotel Night,1542.44,4,385.61
515306,Free Hotel Night,1895.21,4,473.8025
539883,Free Hotel Night,1360.3799999999999,5,272.07599999999996
621811,Free Hotel Night,846.28,2,423.14
498931,Free Hotel Night,1521.15,3,507.05
523513,Free Hotel Night,1162.42,3,387.47333333333336
523517,Free Hotel Night,588.7,2,294.35
605439,Free Hotel Night,1495.5,2,747.75
646405,Free Hotel Night,699.11,2,349.555
392453,Free Hotel Night,933.71,2,466.855
539916,Free Hotel Night,2546.91,3,848.9699999999999
539917,Free Hotel Night,4000.16,4,1000.04
449804,Free Hotel Night,2122.41,3,707.4699999999999
564495,Free Hotel Night,2004.23,4,501.0575
548113,Free Hotel Night,1612.8600000000001,4,403.21500000000003
630039,Free Hotel Night,516.36,1,516.36
621849,Free Hotel Night,2083.41,3,694.4699999999999
531744,Free Hotel Night,1568.79,5,313.758
539936,Free Hotel Night,3755.77,2,1877.885
564517,Free Hotel Night,2228.02,4,557.005
580902,Free Hotel Night,429.11,2,214.555
523559,Free Hotel Night,1282.15,3,427.3833333333334
539953,Free Hotel Night,925.39,2,462.695
597300,Free Hotel Night,1546.75,2,773.375
605494,Free Hotel Night,2198.9300000000003,3,732.9766666666668
646455,Free Hotel Night,3667.15,4,916.7875
564534,Free Hotel Night,1838.41,3,612.8033333333334
556347,Free Hotel Night,2269.0299999999997,4,567.2574999999999
572744,Free Hotel Night,2773.85,4,693.4625
531789,Free Hotel Night,2135.15,3,711.7166666666667
630097,Free Hotel Night,1782.4,3,594.1333333333333
531795,Free Hotel Night,554.69,1,554.69
499028,Free Hotel Night,813.31,3,271.1033333333333
671066,Free Hotel Night,189.51,1,189.51
515421,Free Hotel Night,3443.7,4,860.925
548190,Free Hotel Night,1342.13,3,447.3766666666667
531807,Free Hotel Night,1980.5300000000002,3,660.1766666666667
376159,Free Hotel Night,1213.94,3,404.6466666666667
515423,Free Hotel Night,1016.22,2,508.11
589154,Free Hotel Night,2052.27,4,513.0675
621922,Free Hotel Night,361.71,1,361.71
589162,Free Hotel Night,1995.08,3,665.0266666666666
580971,Free Hotel Night,1120.47,2,560.235
589164,Free Hotel Night,2056.41,4,514.1025
589171,Free Hotel Night,751.01,1,751.01
531844,Free Hotel Night,853.04,1,853.04
531847,Free Hotel Night,1019.05,2,509.525
564616,Free Hotel Night,982.6400000000001,2,491.32000000000005
564620,Free Hotel Night,2660.36,4,665.09
581005,Free Hotel Night,2653.83,5,530.766
531857,Free Hotel Night,954.9,2,477.45
523666,Free Hotel Night,2840.5699999999997,4,710.1424999999999
548256,Free Hotel Night,1468.44,4,367.11
630178,Free Hotel Night,622.99,1,622.99
597410,Free Hotel Night,1453.6,3,484.5333333333333
515490,Free Hotel Night,3325.4900000000002,4,831.3725000000001
548258,Free Hotel Night,3021.83,6,503.6383333333333
523690,Free Hotel Night,1428.42,4,357.105
531884,Free Hotel Night,1813.1799999999998,4,453.29499999999996
548272,Free Hotel Night,1584.3600000000001,3,528.12
605619,Free Hotel Night,1244.38,2,622.19
482744,Free Hotel Night,1750.6499999999999,5,350.13
523710,Free Hotel Night,1498.6,3,499.5333333333333
515523,Free Hotel Night,1559.53,3,519.8433333333334
523717,Free Hotel Night,3909.39,6,651.5649999999999
548307,Free Hotel Night,895.2,2,447.6
564699,Free Hotel Night,1398.63,4,349.6575
531931,Free Hotel Night,3796.26,2,1898.13
581085,Free Hotel Night,2795.75,4,698.9375
581091,Free Hotel Night,2186.77,4,546.6925
572908,Free Hotel Night,3261.66,5,652.332
409073,Free Hotel Night,3875.24,4,968.81
556533,Free Hotel Night,1269.66,3,423.22
540150,Free Hotel Night,952.31,2,476.155
581111,Free Hotel Night,1962.1,4,490.525
523768,Free Hotel Night,1150.34,3,383.44666666666666
589306,Free Hotel Night,1682.8500000000001,4,420.71250000000003
523771,Free Hotel Night,1731.86,3,577.2866666666666
515580,Free Hotel Night,1902.47,4,475.6175
515578,Free Hotel Night,3475.35,6,579.225
597498,Free Hotel Night,2691.42,5,538.284
630267,Free Hotel Night,685.1,2,342.55
515586,Free Hotel Night,3715.7,5,743.14
507395,Free Hotel Night,1953.53,3,651.1766666666666
531971,Free Hotel Night,914.62,2,457.31
597510,Free Hotel Night,1901.77,3,633.9233333333333
589311,Free Hotel Night,1676.36,4,419.09
228872,Free Hotel Night,2117.51,4,529.3775
531987,Free Hotel Night,912.21,2,456.105
540180,Free Hotel Night,3340.0099999999998,5,668.002
523800,Free Hotel Night,1002.51,4,250.6275
531994,Free Hotel Night,1360.97,2,680.485
523807,Free Hotel Night,2300.21,2,1150.105
540199,Free Hotel Night,3030.21,3,1010.07
507435,Free Hotel Night,2519.73,5,503.946
499252,Free Hotel Night,542.76,2,271.38
548408,Free Hotel Night,3194.76,5,638.952
654913,Free Hotel Night,798.99,2,399.495
523842,Free Hotel Night,1568.7,4,392.175
523841,Free Hotel Night,886.35,3,295.45
523845,Free Hotel Night,3376.93,5,675.386
548422,Free Hotel Night,2716.37,5,543.274
556623,Free Hotel Night,930.49,2,465.245
540244,Free Hotel Night,2243.41,4,560.8525
523866,Free Hotel Night,1559.26,3,519.7533333333333
589404,Free Hotel Night,1530.54,4,382.635
540253,Free Hotel Night,554.3,1,554.3
523877,Free Hotel Night,2942.23,4,735.5575
638565,Free Hotel Night,679.38,3,226.46
556647,Free Hotel Night,1817.6100000000001,2,908.8050000000001
515688,Free Hotel Night,1735.1299999999999,4,433.78249999999997
532073,Free Hotel Night,1628.72,5,325.744
638576,Free Hotel Night,2064.15,3,688.0500000000001
499313,Free Hotel Night,922.42,2,461.21
507505,Free Hotel Night,1543.1999999999998,2,771.5999999999999
450164,Free Hotel Night,3538.63,5,707.726
491124,Free Hotel Night,2178.9,5,435.78000000000003
777846,Free Hotel Night,698.3,2,349.15
581239,Free Hotel Night,577.29,2,288.645
441982,Free Hotel Night,2982.88,5,596.576
515713,Free Hotel Night,1643.1,3,547.6999999999999
556673,Free Hotel Night,1057.88,3,352.6266666666667
491141,Free Hotel Night,3926.89,6,654.4816666666667
638598,Free Hotel Night,486.52,1,486.52
671367,Free Hotel Night,3060.76,7,437.2514285714286
671368,Free Hotel Night,1070.91,1,1070.91
523913,Free Hotel Night,2206.52,4,551.63
548490,Free Hotel Night,609.71,2,304.855
515727,Free Hotel Night,2151.42,4,537.855
450193,Free Hotel Night,1875.74,3,625.2466666666667
614033,Free Hotel Night,3138.9700000000003,2,1569.4850000000001
540306,Free Hotel Night,1505.33,3,501.77666666666664
581269,Free Hotel Night,3944.79,4,986.1975
515739,Free Hotel Night,885.72,3,295.24
573086,Free Hotel Night,1615.51,3,538.5033333333333
523938,Free Hotel Night,2796.02,2,1398.01
491175,Free Hotel Night,2287.04,5,457.408
622248,Free Hotel Night,1272.39,4,318.0975
515751,Free Hotel Night,3934.04,3,1311.3466666666666
491182,Free Hotel Night,2578.33,6,429.72166666666664
589489,Free Hotel Night,4046.2,7,578.0285714285714
515764,Free Hotel Night,1327.7,3,442.56666666666666
605878,Free Hotel Night,888.81,2,444.405
540347,Free Hotel Night,3665.28,6,610.88
540348,Free Hotel Night,1093.08,2,546.54
679611,Free Hotel Night,2102.99,5,420.59799999999996
515778,Free Hotel Night,1270.34,3,423.44666666666666
573122,Free Hotel Night,1547.99,4,386.9975
523981,Free Hotel Night,2542.45,5,508.48999999999995
548560,Free Hotel Night,603.45,1,603.45
573147,Free Hotel Night,1456.68,4,364.17
614111,Free Hotel Night,1891.04,3,630.3466666666667
491241,Free Hotel Night,2765.86,4,691.465
548587,Free Hotel Night,1500.68,2,750.34
524012,Free Hotel Night,1478.76,4,369.69
532215,Free Hotel Night,3416.69,6,569.4483333333334
540415,Free Hotel Night,1345.29,2,672.645
524031,Free Hotel Night,2870.28,4,717.57
450305,Free Hotel Night,3064.44,5,612.888
491266,Free Hotel Night,3285.2400000000002,4,821.3100000000001
573189,Free Hotel Night,3128.2200000000003,4,782.0550000000001
524043,Free Hotel Night,3519.62,6,586.6033333333334
581388,Free Hotel Night,497.66,1,497.66
524052,Free Hotel Night,1932.9899999999998,3,644.3299999999999
614165,Free Hotel Night,2530.66,4,632.665
556824,Free Hotel Night,1275.17,4,318.7925
548635,Free Hotel Night,3518.2200000000003,4,879.5550000000001
532258,Free Hotel Night,2382.55,2,1191.275
466723,Free Hotel Night,2986.85,4,746.7125
581412,Free Hotel Night,943.4399999999999,2,471.71999999999997
532259,Free Hotel Night,3831.13,6,638.5216666666666
540455,Free Hotel Night,1191.06,2,595.53
548651,Free Hotel Night,3600.03,5,720.0060000000001
524080,Free Hotel Night,3124.7799999999997,4,781.1949999999999
515891,Free Hotel Night,2941.85,5,588.37
540475,Free Hotel Night,472.63,2,236.315
515901,Free Hotel Night,873.09,2,436.545
589630,Free Hotel Night,2785.9,4,696.475
581438,Free Hotel Night,3969.5,3,1323.1666666666667
573249,Free Hotel Night,1909.48,3,636.4933333333333
745292,Free Hotel Night,582.97,1,582.97
565070,Free Hotel Night,1463.44,2,731.72
507728,Free Hotel Night,1192.57,2,596.285
630609,Free Hotel Night,2152.15,5,430.43
524116,Free Hotel Night,3303.42,6,550.57
507732,Free Hotel Night,1856.52,6,309.42
540502,Free Hotel Night,1251.3899999999999,4,312.84749999999997
606041,Free Hotel Night,1508.03,2,754.015
401245,Free Hotel Night,2168.81,4,542.2025
548708,Free Hotel Night,1488.93,3,496.31
474980,Free Hotel Night,2572.64,4,643.16
556904,Free Hotel Night,1793.28,3,597.76
507753,Free Hotel Night,583.11,2,291.555
573291,Free Hotel Night,1982.79,5,396.558
606060,Free Hotel Night,976.94,2,488.47
507759,Free Hotel Night,1285.1100000000001,3,428.37000000000006
540527,Free Hotel Night,1455.25,4,363.8125
515953,Free Hotel Night,3642.45,3,1214.1499999999999
565109,Free Hotel Night,1745.9,4,436.475
597878,Free Hotel Night,1429.71,2,714.855
565114,Free Hotel Night,1583.51,4,395.8775
524167,Free Hotel Night,3629.76,4,907.44
565131,Free Hotel Night,1410.02,3,470.00666666666666
540557,Free Hotel Night,2403.78,4,600.945
606094,Free Hotel Night,1578.8400000000001,4,394.71000000000004
532365,Free Hotel Night,1777.02,1,1777.02
679831,Free Hotel Night,1351.05,1,1351.05
483224,Free Hotel Night,1175.94,4,293.985
581527,Free Hotel Night,2498.77,5,499.754
532387,Free Hotel Night,1640.69,3,546.8966666666666
532388,Free Hotel Night,715.23,2,357.615
540580,Free Hotel Night,1484.5700000000002,4,371.14250000000004
516006,Free Hotel Night,1939.75,5,387.95
532390,Free Hotel Night,1970.4499999999998,4,492.61249999999995
524200,Free Hotel Night,1393.24,4,348.31
483237,Free Hotel Night,2671.1400000000003,5,534.2280000000001
516004,Free Hotel Night,1179.1100000000001,2,589.5550000000001
499633,Free Hotel Night,2402.6400000000003,6,400.44000000000005
720819,Free Hotel Night,241.6,1,241.6
475060,Free Hotel Night,487.48,2,243.74
524211,Free Hotel Night,3120.13,3,1040.0433333333333
540605,Free Hotel Night,771.13,1,771.13
589758,Free Hotel Night,2473.7,5,494.73999999999995
458688,Free Hotel Night,1620.92,4,405.23
597954,Free Hotel Night,2003.49,4,500.8725
655300,Free Hotel Night,905.42,2,452.71
540622,Free Hotel Night,1356.47,3,452.1566666666667
606161,Free Hotel Night,2006.15,3,668.7166666666667
630738,Free Hotel Night,709.6,3,236.53333333333333
524244,Free Hotel Night,1467.24,3,489.08
516053,Free Hotel Night,3216.44,5,643.288
524251,Free Hotel Night,1060.48,3,353.49333333333334
516061,Free Hotel Night,1661.4899999999998,3,553.8299999999999
565212,Free Hotel Night,2951.65,4,737.9125
425953,Free Hotel Night,2920.69,6,486.7816666666667
557033,Free Hotel Night,1148.3600000000001,3,382.7866666666667
573420,Free Hotel Night,3687.28,5,737.456
548853,Free Hotel Night,3819.5099999999998,3,1273.1699999999998
516089,Free Hotel Night,1275.8600000000001,3,425.2866666666667
548859,Free Hotel Night,1280.94,3,426.98
557055,Free Hotel Night,3774.1000000000004,2,1887.0500000000002
454661,Lounge Access,2651.35,5,530.27
499751,Lounge Access,2228.93,4,557.2325
411701,Lounge Access,2246.46,5,449.29200000000003
540733,Lounge Access,2154.87,4,538.7175
573588,Lounge Access,2559.94,4,639.985
510104,Lounge Access,1439.21,3,479.7366666666667
503973,Lounge Access,1036.75,5,207.35
501947,Lounge Access,3076.38,5,615.2760000000001
569534,Lounge Access,3868.55,5,773.71
514261,Lounge Access,1368.59,3,456.19666666666666
530649,Lounge Access,3925.9900000000002,4,981.4975000000001
579829,Lounge Access,1829.6799999999998,3,609.8933333333333
510213,Lounge Access,1517.04,5,303.408
624913,Lounge Access,2062.44,3,687.48
549154,Lounge Access,1832.54,5,366.508
512329,Lounge Access,1966.46,6,327.74333333333334
610670,Lounge Access,1305.04,3,435.0133333333333
600444,Lounge Access,2431.47,5,486.294
567682,Lounge Access,2114.71,3,704.9033333333333
653724,Lounge Access,2309.14,4,577.285
534957,Lounge Access,2592.2,4,648.05
557525,Lounge Access,1432.97,3,477.6566666666667
545249,Lounge Access,2171.2799999999997,5,434.256
498154,Lounge Access,1001.73,3,333.91
614918,Lounge Access,2036.82,5,407.364
545327,Lounge Access,1320.54,4,330.135
514627,Lounge Access,3511.76,4,877.94
541259,Lounge Access,3110.29,5,622.058
512631,Lounge Access,3258.21,3,1086.07
492209,Lounge Access,3498.35,5,699.67
705215,Lounge Access,2699.95,4,674.9875
525053,Lounge Access,1894.53,3,631.51
531217,Lounge Access,1912.25,4,478.0625
559901,Lounge Access,2366.82,4,591.705
510754,Lounge Access,1969.12,5,393.82399999999996
568101,Lounge Access,2985.91,4,746.4775
494382,Lounge Access,2333.32,5,466.66400000000004
539460,Lounge Access,1277.6799999999998,3,425.89333333333326
547664,Lounge Access,2361.8,4,590.45
545629,Lounge Access,3188.45,5,637.6899999999999
502626,Lounge Access,2572.88,3,857.6266666666667
441200,Lounge Access,1366.94,4,341.735
549746,Lounge Access,3598.37,6,599.7283333333334
801660,Lounge Access,845.74,3,281.91333333333336
486270,Lounge Access,2653.21,4,663.3025
592792,Lounge Access,2958.46,3,986.1533333333333
555934,Lounge Access,1529.92,3,509.97333333333336
670626,Lounge Access,2256.17,4,564.0425
525227,Lounge Access,2517.2200000000003,5,503.4440000000001
496566,Lounge Access,2007.83,5,401.566
506807,Lounge Access,2928.05,5,585.61
551890,Lounge Access,3609.58,4,902.395
510944,Lounge Access,3516.75,6,586.125
556015,Lounge Access,768.5500000000001,3,256.18333333333334
437251,Lounge Access,1480.12,4,370.03
556052,Lounge Access,1499.47,3,499.8233333333333
597029,Lounge Access,2527.25,5,505.45
445515,Lounge Access,2336.8,3,778.9333333333334
502875,Lounge Access,2053.15,3,684.3833333333333
476270,Lounge Access,1867.48,4,466.87
603278,Lounge Access,1587.96,3,529.32
603296,Lounge Access,1007.2,3,335.73333333333335
576691,Lounge Access,2371.31,5,474.262
515271,Lounge Access,1737.6,3,579.1999999999999
359653,Lounge Access,2854.14,5,570.828
447737,Lounge Access,3841.3900000000003,4,960.3475000000001
517403,Lounge Access,1489.96,4,372.49
482602,Lounge Access,3888.48,5,777.696
513381,Lounge Access,1642.3300000000002,3,547.4433333333334
578929,Lounge Access,2580.8900000000003,3,860.2966666666667
509324,Lounge Access,3063.0200000000004,3,1021.0066666666668
531868,Lounge Access,3697.29,3,1232.43
527824,Lounge Access,2207.71,5,441.54200000000003
